Date,Close,Open,High,Low
1430784000,235.6033,240.3646,242.8279,235.5146
1430870400,235.6017,235.6033,236.87849,231.9009
1430956800,230.4207,235.6017,236.1943,228.903
1431043200,237.059,230.4207,239.9257,228.92579
1431129600,244.6989,237.059,245.9108,236.09099
1431216000,241.516,244.6989,247.7286,238.835
1431302400,239.4036,241.516,244.2782,237.76
1431388800,240.00079,239.4036,244.06689,238.778
1431475200,241.3529,240.00079,242.2739,239.5551
1431561600,235.5478,241.3529,243.5782,234.1023
1431648000,237.5737,235.5478,238.3988,233.2737
1431734400,236.657,237.5737,238.6384,235.6425
1431820800,236.339,236.657,237.1959,234.6809
1431907200,236.2319,236.339,237.56239,235.4227
1431993600,233.3119,236.2319,236.6813,231.721
1432080000,232.7193,233.3119,234.003,231.74769
1432166400,234.204,232.7193,234.89,231.7217
1432252800,235.86329,234.204,236.4532,233.98229
1432339200,240.1588,235.86329,241.4041,235.1463
1432425600,239.7985,240.1588,241.4541,238.7252
1432512000,240.9415,239.7985,242.6293,238.99
1432598400,237.6588,240.9415,241.5843,236.6709
1432684800,237.1844,237.6588,238.7259,235.69699
1432771200,237.6708,237.1844,238.7449,236.4294
1432857600,237.2277,237.6708,237.896,236.5359
1432944000,236.1404,237.2277,237.4219,235.4436
1433030400,233.3328,236.1404,236.4621,231.987
1433116800,230.8331,233.3328,233.3848,229.1247
1433203200,223.415,230.8331,231.78,221.707
1433289600,226.6168,223.415,227.0337,222.851
1433376000,225.444,226.6168,227.3892,223.8011
1433462400,223.9665,225.444,226.4761,223.8567
1433548800,224.2525,223.9665,226.0275,223.081
1433635200,225.8403,224.2525,226.2012,224.2225
1433721600,223.69459,225.8403,226.3259,222.81329
1433808000,228.1884,223.69459,229.769,223.69459
1433894400,229.2025,228.1884,231.1578,227.9487
1433980800,229.9599,229.2025,230.1489,227.9753
1434067200,229.9082,229.9599,230.3864,229.3223
1434153600,230.6695,229.9082,231.5507,229.4188
1434240000,233.1445,230.6695,233.1445,230.1699
1434326400,234.7473,233.1445,235.5255,232.9418
1434412800,237.39899,234.7473,238.5994,234.4622
1434499200,248.7435,237.39899,254.09699,237.1618
1434585600,247.2359,248.7435,257.8739,246.3936
1434672000,249.0733,247.2359,251.6709,243.46999
1434758400,240.7897,249.0733,250.55569,240.3996
1434844800,244.15625,240.7897,246.4702,239.5589
1434931200,244.9588,244.15625,245.98075,241.5699
1435017600,247.1273,244.9588,248.2147,243.516
1435104000,243.371,247.1273,247.1273,242.8303
1435190400,240.9204,243.371,243.9954,239.9257
1435276800,242.31912,240.9204,243.6244,240.80059
1435363200,242.28812,242.31912,242.91525,240.67475
1435449600,250.382,242.28812,251.08587,242.28812
1435536000,249.42725,250.382,250.382,246.6685
1435622400,258.38549,249.42725,259.242,248.41637
1435708800,261.71749,258.38549,268.22612,258.28612
1435795200,259.62937,261.71749,261.84387,254.73962
1435881600,255.52675,259.62937,259.7935,253.41412
1435968000,253.87887,255.52675,256.06687,252.28937
1436054400,261.42899,253.87887,262.94799,253.009
1436140800,267.60762,261.42899,273.81987,257.67137
1436227200,270.07587,267.60762,276.27062,267.562
1436313600,264.356,270.07587,270.17874,263.10912
1436400000,267.943,264.356,272.38087,263.564
1436486400,269.24925,267.943,271.97912,267.06775
1436572800,286.53662,269.24925,295.00537,268.57275
1436659200,301.03837,286.53662,303.00737,286.53662
1436745600,304.9905,301.03837,313.77387,296.45549
1436832000,290.93137,304.9905,305.38975,277.716
1436918400,288.48787,290.93137,295.87587,285.34275
1437004800,287.55762,288.48787,292.32812,282.4525
1437091200,276.97924,287.55762,288.20425,274.43
1437177600,278.33337,276.97924,279.5005,271.62099
1437264000,275.30687,278.33337,282.30874,273.08425
1437350400,274.28387,275.30687,275.742,271.63375
1437436800,279.45925,274.28387,279.77188,273.84275
1437523200,274.87242,279.45925,280.47463,273.8729
1437609600,276.2095,274.87242,277.4875,274.2714
1437696000,276.24491,276.2095,276.94,275.09091
1437782400,287.55583,276.24491,289.57691,275.95341
1437868800,287.83983,287.55583,290.58833,286.505
1437955200,291.20091,287.83983,292.72608,287.22741
1438041600,293.15058,291.20091,296.14516,285.92725
1438128000,292.99425,293.15058,295.37741,292.12583
1438214400,288.61658,292.99425,292.99425,287.44183
1438300800,286.74491,288.61658,289.71741,285.51133
1438387200,282.33741,286.74491,286.99866,281.13275
1438473600,278.68258,282.33741,282.92333,276.98033
1438560000,279.48591,278.68258,282.12791,276.68783
1438646400,283.49091,279.48591,284.788,279.47175
1438732800,284.24366,283.49091,285.17558,280.89866
1438819200,280.9375,284.24366,284.35416,280.08975
1438905600,275.92866,280.9375,281.08916,275.92866
1438992000,278.2765,275.92866,279.72425,275.48725
1439078400,261.75225,278.2765,278.46766,259.26675
1439164800,265.0825,261.75225,266.79691,260.55483
1439251200,264.87516,265.0825,266.348,261.95933
1439337600,270.22325,264.87516,271.20391,264.17225
1439424000,264.14299,270.22325,270.24325,264.14299
1439510400,262.01758,264.14299,265.29758,261.13383
1439596800,265.3955,262.01758,267.06158,261.94441
1439683200,261.20058,265.3955,265.98733,259.41733
1439769600,258.0065,261.20058,261.20058,255.74041
1439856000,256.44841,258.0065,259.63791,255.34966
1439942400,230.38424,256.44841,256.49283,214.03104
1440028800,232.06483,230.38424,236.11891,220.75441
1440115200,234.56375,232.06483,236.62541,229.81658
1440201600,233.03691,234.56375,235.86108,230.81641
1440288000,231.21275,233.03691,233.21158,221.82108
1440374400,227.23233,231.21275,231.79075,224.10816
1440460800,203.18133,227.23233,227.23233,198.22833
1440547200,219.81583,203.18133,226.27733,202.13641
1440633600,224.53608,219.81583,230.39633,219.71124
1440720000,224.18875,224.53608,228.034,219.91025
1440806400,230.93575,224.18875,234.71883,222.5025
1440892800,230.58541,230.93575,232.931,226.99866
1440979200,227.18083,230.58541,230.6365,225.32433
1441065600,229.02966,227.18083,231.88441,224.8115
1441152000,226.28841,229.02966,229.47541,225.83066
1441238400,228.35299,226.28841,230.05741,225.66683
1441324800,227.14741,228.35299,228.45141,226.11783
1441411200,229.66691,227.14741,230.60799,226.89141
1441497600,240.70116,229.66691,241.14916,229.19275
1441584000,239.88,240.70116,243.13633,237.5585
1441670400,242.01891,239.88,243.1965,238.37166
1441756800,244.31383,242.01891,245.83491,241.82775
1441843200,237.99466,244.31383,244.49183,237.41225
1441929600,240.56366,237.99466,240.71991,235.67583
1442016000,239.81675,240.56366,241.15166,238.81233
1442102400,235.053,239.81675,240.10541,234.18991
1442188800,229.15808,235.053,235.53075,227.94691
1442275200,230.51091,229.15808,232.4895,227.78025
1442361600,230.98066,230.51091,231.55808,229.40558
1442448000,229.58975,230.98066,231.00908,226.69133
1442534400,233.2385,229.58975,234.61991,228.39008
1442620800,232.50008,233.2385,234.24358,231.7645
1442707200,231.33733,232.50008,232.75508,230.82933
1442793600,230.75433,231.33733,232.07841,230.51408
1442880000,227.79358,230.75433,230.82908,226.15041
1442966400,231.30983,227.79358,232.10541,224.5965
1443052800,231.09508,231.30983,231.45916,229.15508
1443139200,233.74475,231.09508,235.53625,230.72091
1443225600,234.92466,233.74475,237.1115,233.62566
1443312000,234.32908,234.92466,234.9895,233.18125
1443398400,237.21116,234.32908,237.42183,232.65083
1443484800,238.56625,237.21116,240.24925,236.21624
1443571200,238.06125,238.56625,240.3205,236.16025
1443657600,237.15191,238.06125,238.11808,235.437
1443744000,238.06358,237.15191,238.95083,235.95725
1443830400,237.63516,238.06358,238.82991,236.98341
1443916800,238.99883,237.63516,239.59866,237.27891
1444003200,238.82433,238.99883,239.50175,238.24375
1444089600,240.63075,238.82433,241.061,237.21916
1444176000,246.49633,240.63075,247.573,240.61741
1444262400,244.49816,246.49633,246.58683,242.79575
1444348800,243.25675,244.49816,244.70625,242.35816
1444435200,244.96533,243.25675,245.02475,242.73591
1444521600,245.07,244.96533,245.865,243.28108
1444608000,247.65041,245.07,247.91733,244.77208
1444694400,244.57641,247.65041,247.76783,243.88241
1444780800,249.45908,244.57641,250.55283,244.46508
1444867200,254.64216,249.45908,255.94216,249.30916
1444953600,255.72741,254.64216,256.66408,252.89016
1445040000,267.53983,255.72741,268.08933,255.23441
1445126400,270.04041,267.53983,274.54266,263.89258
1445212800,264.98625,270.04041,271.209,261.38491
1445299200,264.92575,264.98625,265.73075,261.63291
1445385600,270.49541,264.92575,272.21816,264.0165
1445472000,267.46908,270.49541,271.14833,264.11633
1445558400,274.25325,267.46908,278.61383,267.42025
1445644800,279.97908,274.25325,280.20966,274.24383
1445731200,286.86941,279.97908,289.04825,278.45766
1445817600,284.286,286.86941,294.60916,282.38799
1445904000,287.83091,284.286,291.77658,280.89758
1445990400,300.53566,287.83091,301.96425,286.69941
1446076800,304.32691,300.53566,306.59441,297.70458
1446163200,326.55691,304.32691,326.55691,304.21608
1446249600,327.58425,326.55691,333.7465,313.38508
1446336000,311.70274,327.58425,328.04325,306.72525
1446422400,325.64666,311.70274,327.71966,311.05791
1446508800,369.51133,325.64666,370.36625,324.83166
1446595200,432.46133,369.51133,434.27575,362.4315
1446681600,434.31683,432.46133,492.40458,374.38666
1446768000,359.586,434.31683,434.31683,355.034
1446854400,377.64099,359.586,395.991,353.616
1446940800,387.775,377.64099,392.293,377.165
1447027200,370.652,387.775,389.473,361.54
1447113600,376.948,370.652,386.631,366.955
1447200000,311.702,376.948,381.724,298.752
1447286400,320.036,311.702,326.905,300.741
1447372800,337.893,320.036,345.601,316.738
1447459200,334.125,337.893,341.274,325.736
1447545600,333.951,334.125,339.296,329.193
1447632000,320.06,333.951,334.837,315.75799
1447718400,337.759,320.06,340.349,318.03499
1447804800,333.33299,337.759,337.759,331.434
1447891200,334.02499,333.33299,337.162,329.91199
1447977600,315.63099,334.02499,335.019,311.751
1448064000,321.482,315.63099,324.598,315.065
1448150400,326.365,321.482,328.33299,320.606
1448236800,322.606,326.365,326.895,320.986
1448323200,320.993,322.606,326.056,317.437
1448409600,318.337,320.993,322.934,316.263
1448496000,332.471,318.337,333.555,317.969
1448582400,349.138,332.471,368.511,332.078
1448668800,354.954,349.138,364.061,347.842
1448755200,356.806,354.954,360.147,351.863
1448841600,375.204,356.806,379.609,355.128
1448928000,377.798,375.204,382.494,369.342
1449014400,352.128,377.798,379.19899,348.112
1449100800,366.788,352.128,367.107,350.559
1449187200,358.443,366.788,370.8,355.428
1449273600,369.956,358.443,371.182,356.879
1449360000,394.861,369.956,396.643,369.407
1449446400,391.618,394.861,402.296,383.673
1449532800,395.59299,391.618,399.844,387.778
1449619200,421.424,395.59299,421.833,389.585
1449705600,415.076,421.424,423.909,405.313
1449792000,421.813,415.076,422.774,411.285
1449878400,467.831,421.813,470.883,420.681
1449964800,435.091,467.831,467.887,408.909
1450051200,437.021,435.091,442.47299,422.064
1450137600,453.676,437.021,457.457,436.742
1450224000,445.805,453.676,465.651,445.805
1450310400,451.102,445.805,462.524,440.205
1450396800,456.425,451.102,458.46,451.01899
1450483200,464.218,456.425,466.462,454.518
1450569600,460.238,464.218,465.84799,453.312
1450656000,435.64099,460.238,461.011,425.026
1450742400,438.276,435.64099,445.533,432.993
1450828800,437.994,438.276,443.225,433.775
1450915200,456.572,437.994,456.858,437.705
1451001600,455.743,456.572,459.841,452.263
1451088000,447.606,455.743,458.668,445.523
1451174400,419.338,447.606,448.524,406.388
1451260800,427.817,419.338,429.09,414.186
1451347200,422.741,427.817,428.734,417.229
1451433600,431.029,422.741,434.21899,419.159
1451520000,424.962,431.029,433.368,421.192
1451606400,432.358,424.962,433.033,417.69899
1451692800,433.773,432.358,436.187,427.317
1451779200,431.985,433.773,435.739,429.768
1451865600,431.691,431.985,432.417,424.152
1451952000,433.732,431.691,435.151,430.595
1452038400,427.164,433.732,433.935,426.171
1452124800,441.021,427.164,443.528,426.602
1452211200,457.168,441.021,463.954,439.454
1452297600,452.368,457.168,457.583,447.388
1452384000,445.327,452.368,452.732,444.22
1452470400,450.312,445.327,451.436,441.187
1452556800,446.614,450.312,450.541,443.258
1452643200,431.156,446.614,447.731,422.105
1452729600,431.41,431.156,433.668,424.143
1452816000,416.29,431.41,432.253,413.981
1452902400,372.737,416.29,417.842,358.76599
1452988800,383.138,372.737,390.801,353.276
1453075200,380.817,383.138,387.229,378.263
1453161600,382.738,380.817,387.476,374.485
1453248000,378.775,382.738,386.638,374.217
1453334400,417.439,378.775,424.651,378.007
1453420800,403.271,417.439,420.34,402.98
1453507200,388.219,403.271,403.685,374.138
1453593600,388.538,388.219,394.496,381.191
1453680000,397.885,388.538,405.799,387.458
1453766400,390.715,397.885,400.99699,386.522
1453852800,392.389,390.715,397.57,388.027
1453939200,381.356,392.389,396.568,377.095
1454025600,369.133,381.356,384.499,363.642
1454112000,376.952,369.133,384.489,368.704
1454198400,378.174,376.952,380.69899,375.427
1454284800,372.157,378.174,379.529,364.288
1454371200,372.453,372.157,378.518,369.019
1454457600,372.762,372.453,374.829,369.263
1454544000,370.433,372.762,373.793,366.316
1454630400,386.954,370.433,391.268,370.408
1454716800,377.889,386.954,390.194,376.942
1454803200,376.44,377.889,378.577,370.602
1454889600,376.924,376.44,379.561,372.885
1454976000,372.434,376.924,378.688,370.769
1455062400,374.764,372.434,376.286,370.953
1455148800,379.186,374.764,383.564,374.649
1455235200,378.576,379.186,379.992,373.217
1455321600,388.87,378.576,388.87,378.576
1455408000,397.23,388.87,398.059,387.492
1455494400,405.621,397.23,410.239,395.046
1455580800,401.663,405.621,407.002,395.481
1455667200,407.017,401.663,408.124,399.79499
1455753600,417.492,407.017,421.021,407.015
1455840000,421.956,417.492,424.982,416.505
1455926400,422.054,421.956,422.311,415.684
1456012800,439.61,422.054,443.183,421.577
1456099200,436.14,439.61,448.29,427
1456185600,438.745,436.14,440.698,433.18199
1456272000,419.896,438.745,439.18,415.613
1456358400,422.617,419.896,427.026,411.124
1456444800,421.244,422.617,424.816,418.189
1456531200,433.401,421.244,434.76599,420.017
1456617600,425.502,433.401,433.677,422.07399
1456704000,438.28,425.502,439.049,424.357
1456790400,436.426,438.28,441.655,433.788
1456876800,434.001,436.426,436.426,428.502
1456963200,419.254,434.001,434.309,417.05
1457049600,421.597,419.254,423.522,415.639
1457136000,407.722,421.597,422.57,401.662
1457222400,397.883,407.722,408.953,388.958
1457308800,407.276,397.883,409.721,395.76599
1457395200,414.213,407.276,415.512,405.127
1457481600,410.739,414.213,415.091,408.481
1457568000,411.672,410.739,413.784,409.594
1457654400,416.708,411.672,416.972,411.124
1457740800,415.04,416.708,421.933,414.407
1457827200,411.637,415.04,415.96,407.299
1457913600,414.208,411.637,416.025,411.434
1458000000,416.034,414.208,416.441,412.91099
1458086400,414.167,416.034,417.124,412.6
1458172800,417.138,414.167,417.207,413.796
1458259200,417.154,417.138,419.506,416.736
1458345600,407.473,417.154,417.662,403.62199
1458432000,409.24,407.473,411.364,403.345
1458518400,407.496,409.24,412.431,407.132
1458604800,415.125,407.496,415.14099,406.931
1458691200,417.318,415.125,417.716,415.125
1458777600,415.837,417.318,418.55,415.663
1458864000,414.75699,415.837,416.808,412.841
1458950400,416.851,414.75699,417.31899,413.92299
1459036800,416.233,416.851,417.068,414.838
1459123200,424.297,416.233,427.001,416.233
1459209600,423.597,424.297,425.042,421.45
1459296000,414.613,423.597,423.847,407.878
1459382400,414.458,414.613,415.618,409.191
1459468800,416.012,414.458,416.938,413.381
1459555200,418.785,416.012,420.895,414.09
1459641600,418.93999,418.785,419.83,418.467
1459728000,418.593,418.93999,419.61,417.203
1459814400,422.044,418.593,422.197,417.412
1459900800,422.29499,422.044,423.242,420.426
1459987200,420.553,422.29499,422.649,420.247
1460073600,421.616,420.553,422.011,418.746
1460160000,415.751,421.616,423.563,413.156
1460246400,418.078,415.751,418.555,415.496
1460332800,421.192,418.078,421.869,418.05
1460419200,426.383,421.192,426.383,419.383
1460505600,426.84399,426.383,427.787,424.38199
1460592000,425.494,426.84399,426.91,422.91999
1460678400,426.279,425.494,426.53599,423.09799
1460764800,429.775,426.279,429.991,424.707
1460851200,430.453,429.775,432.996,429.508
1460937600,429.318,430.453,430.639,426.267
1461024000,428.522,429.318,430.08,427.169
1461110400,435.926,428.522,437.109,428.081
1461196800,443.758,435.926,445.291,435.79
1461283200,446.776,443.758,452.802,441.301
1461369600,447.233,446.776,449.685,443.913
1461456000,455.152,447.233,457.138,445.715
1461542400,458.626,455.152,460.972,450.29
1461628800,464.429,458.626,469.281,455.962
1461715200,466.064,464.429,470.16099,462.439
1461801600,441.304,466.064,468.483,435.282
1461888000,446.236,441.304,450.647,438.484
1461974400,454.375,446.236,456.89099,446.224
1462060800,449.108,454.375,455.235,447.838
1462147200,453.067,449.108,453.502,448.93999
1462233600,443.681,453.067,453.227,439.89399
1462320000,449.157,443.681,451.443,443.681
1462406400,447.73999,449.157,450.233,445.438
1462492800,447.58599,447.73999,449.468,445.826
1462579200,458.864,447.58599,462.76,447.347
1462665600,459.937,458.864,461.735,457.963
1462752000,458.708,459.937,460.48,456.154
1462838400,460.954,458.708,464.21,457.138
1462924800,454.39399,460.954,461.213,447.75699
1463011200,451.155,454.39399,454.938,450.832
1463097600,453.701,451.155,455.12299,447.731
1463184000,456.039,453.701,457.038,452.39099
1463270400,456.093,456.039,456.477,453.834
1463356800,457.64099,456.093,458.87299,455.325
1463443200,454.278,457.64099,457.927,451.33
1463529600,454.064,454.278,454.812,452.3
1463616000,453.494,454.064,455.734,453.243
1463702400,440.231,453.494,454.078,435.616
1463788800,442.953,440.231,444.075,439.43
1463875200,442.892,442.953,443.71099,439.292
1463961600,440.551,442.892,443.15,437.996
1464048000,444.489,440.551,444.756,440.551
1464134400,447.035,444.489,447.07,443.761
1464220800,448.278,447.035,449.979,446.784
1464307200,467.262,448.278,472.481,448.076
1464393600,489.847,467.262,490.246,467.262
1464480000,516.051,489.847,531.697,489.847
1464566400,529.917,516.051,545.764,508.12299
1464652800,537.23299,529.917,541.783,525.332
1464739200,528.04999,537.23299,546.85299,519.93
1464825600,538.568,528.04999,543.62799,527.587
1464912000,537.185,538.568,541.056,532.68599
1464998400,571.139,537.185,576.778,536.706
1465084800,579.343,571.139,591.028,563.155
1465171200,578.84899,579.343,582.309,568.327
1465257600,585.399,578.84899,590.98299,578.555
1465344000,576.226,585.399,588.682,565.165
1465430400,580.43599,576.226,583.989,573.546
1465516800,574.953,580.43599,581.56899,572.042
1465603200,583.87,574.953,585.45399,573.667
1465689600,633.205,583.87,634.269,582.31099
1465776000,682.226,633.205,685.275,628.08999
1465862400,695.155,682.226,719.847,673.396
1465948800,685.442,695.155,695.763,661.601
1466035200,732.357,685.442,732.692,673.249
1466121600,773.25,732.357,776.642,725.895
1466208000,736.386,773.25,773.505,709.688
1466294400,747.831,736.386,781.309,733.813
1466380800,758.903,747.831,765.929,742.566
1466467200,702.696,758.903,763.019,683.746
1466553600,657.013,702.696,713.289,631.72399
1466640000,581.249,657.013,677.105,551.91599
1466726400,657.08999,581.249,658.43999,560.331
1466812800,687.168,657.08999,692.544,637.721
1466899200,657.22399,687.168,688.808,644.874
1466985600,644.091,657.22399,659.692,615.775
1467072000,655.94399,644.091,661.35299,626.16099
1467158400,634.357,655.94399,656.006,624.768
1467244800,635.093,634.357,642.485,627.687
1467331200,683.293,635.093,684.652,634.987
1467417600,678.567,683.293,684.804,668.777
1467504000,690.179,678.567,704.423,677.16375
1467590400,670.741,690.179,694.597,646.745
1467676800,679.351,670.741,682.394,667.5
1467763200,676.872,679.351,679.466,662.218
1467849600,671.814,676.872,680.231,666.93
1467936000,640.476,671.814,672.906,611.258
1468022400,654.85299,640.476,665.749,636.278
1468108800,649.356,654.85299,661.76199,626.86899
1468195200,656.747,649.356,660.439,639.618
1468281600,648.136,656.747,658.50699,644.754
1468368000,663.443,648.136,675.067,646.54
1468454400,654.018,663.443,668.759,651.567
1468540800,663.638,654.018,665.29099,651.486
1468627200,666.56499,663.638,668.235,662.091
1468713600,665.113,666.56499,666.94399,658.252
1468800000,681.239,665.113,681.599,663.809
1468886400,673.832,681.239,682.19,667.44399
1468972800,673.008,673.832,674.756,667.426
1469059200,662.034,673.008,673.852,659.693
1469145600,666.747,662.034,667.197,662.034
1469232000,654.725,666.747,667.058,645.154
1469318400,654.895,654.725,656.438,648.758
1469404800,660.284,654.895,663.918,652.583
1469491200,655.418,660.284,661.306,653.12799
1469577600,650.82899,655.418,656.72799,644.65
1469664000,656.91599,650.82899,659.51,647.92499
1469750400,655.427,656.91599,658.631,654.16099
1469836800,656.681,655.427,658.25299,654.385
1469923200,635.588,656.681,658.283,634.84899
1470009600,621.37299,635.588,639.38199,616.048
1470096000,601.227,621.37299,627.068,600.741
1470182400,555.926,601.227,608.707,484.59125
1470268800,578.52374,555.926,583.28,549.404
1470355200,570.33875,578.52374,582.65125,560.745
1470441600,574.87375,570.33875,579.3425,567.54875
1470528000,588.51625,574.87375,592.37125,567.57
1470614400,589.66125,588.51625,597.40125,584.45375
1470700800,586.715,589.66125,593.3025,584.82
1470787200,585.23875,586.715,589.6925,583.09124
1470873600,594.81625,585.23875,599.85625,584.30625
1470960000,581.9625,594.81625,597.4775,581.95
1471046400,584.87375,581.9625,589.59875,581.86249
1471132800,581.65,584.87375,589.08875,580.3125
1471219200,571.9625,581.65,583.6775,563.79625
1471305600,567.60749,571.9625,574.4025,560.2025
1471392000,575.54125,567.60749,580.51125,565.45375
1471478400,572.37249,575.54125,578.29375,568.47875
1471564800,573.01625,572.37249,576.16375,571.34375
1471651200,573.08,573.01625,575.89125,571.54375
1471737600,581.35375,573.08,582.855,572.73749
1471824000,579.6675,581.35375,583.9475,579.02125
1471910400,585.5075,579.6675,586.18375,578.4525
1471996800,577.98749,585.5075,586.71875,577.52374
1472083200,574.5825,577.98749,580.37625,573.33124
1472169600,575.0625,574.5825,576.49625,573.095
1472256000,575.3425,575.0625,578.635,574.73875
1472342400,568.78875,575.3425,575.3425,566.45
1472428800,574.49749,568.78875,575.36375,568.36875
1472515200,571.94125,574.49749,574.68499,571.23375
1472601600,573.78125,571.94125,576.8825,571.36
1472688000,572.96,573.78125,573.845,570.80125
1472774400,570.1,572.96,572.96,568.85749
1472860800,572.52125,570.1,575.26,569.29999
1472947200,596.45375,572.52125,599.6025,572.41999
1473033600,606.0525,596.45375,612.39374,596.01125
1473120000,604.465,606.0525,607.93625,600.43875
1473206400,609.4325,604.465,611.45,604.29499
1473292800,613.67499,609.4325,615.32375,607.25
1473379200,623.6,613.67499,628.74875,613.13375
1473465600,620.59875,623.6,624.105,617.5425
1473552000,622.03375,620.59875,624.32,620.4025
1473638400,604.8275,622.03375,628.5025,595.42875
1473724800,607.03625,604.8275,607.97625,603.085
1473811200,606.885,607.03625,608.9475,605.16875
1473897600,606.8975,606.885,609.62625,606.7825
1473984000,605.52125,606.8975,608.47125,604.6625
1474070400,606.04625,605.52125,608.54,604.99625
1474156800,605.08,606.04625,606.825,603.46
1474243200,609.37249,605.08,609.58624,604.63874
1474329600,606.7175,609.37249,609.73749,606.1675
1474416000,595.93375,606.7175,608.43625,590.86625
1474502400,596.225,595.93375,596.92625,593.39125
1474588800,595.0175,596.225,596.54625,593.74875
1474675200,602.4075,595.0175,602.61375,594.52625
1474761600,601.36875,602.4075,603.54499,599.63125
1474848000,598.9075,601.36875,601.9775,597.65
1474934400,605.0175,598.9075,607.55125,598.47875
1475020800,602.885,605.0175,607.3175,601.39374
1475107200,603.58124,602.885,604.315,602.27374
1475193600,604.52125,603.58124,606.02374,602.48375
1475280000,610.58375,604.52125,611.39374,603.48249
1475366400,613.23749,610.58375,615.09,610.57
1475452800,611.88874,613.23749,613.38,608.275
1475539200,609.495,611.88874,612.61375,608.6325
1475625600,608.125,609.495,610.1575,607.68125
1475712000,610.57,608.125,612.785,607.91125
1475798400,610.23375,610.57,611.61249,609.8025
1475884800,617.445,610.23375,617.445,609.84124
1475971200,614.59625,617.445,618.4575,614.58375
1476057600,615.91625,614.59625,616.06625,614.095
1476144000,618.3275,615.91625,618.35749,613.8225
1476230400,637.21624,618.3275,640.89874,618.3275
1476316800,637.73625,637.21624,638.90125,634.06625
1476403200,635.88375,637.73625,637.75375,633.81625
1476489600,638.975,635.88375,639.65,631.96
1476576000,638.605,638.975,639.98125,636.05375
1476662400,636.635,638.605,641.1525,636.58624
1476748800,637.01625,636.635,638.62625,635.86249
1476835200,634.605,637.01625,637.76374,632.7675
1476921600,626.36875,634.605,636.36249,625.27625
1477008000,629.61249,626.36875,629.91,626.36625
1477094400,630.61875,629.61249,632.30125,628.10125
1477180800,650.895,630.61875,654.79999,630.4425
1477267200,647.69375,650.895,653.49375,645.91999
1477353600,652.235,647.69375,652.84124,645.49375
1477440000,657.05625,652.235,658.86749,646.6925
1477526400,684.3775,657.05625,685.21375,656.39125
1477612800,684.2975,684.3775,686.73,678.02125
1477699200,700.135,684.2975,701.0125,681.42125
1477785600,704.91,700.135,718.73375,692.21
1477872000,693.89625,704.91,709.9875,682.08375
1477958400,708.955,693.89625,710.44125,693.4425
1478044800,725.6925,708.955,735.8275,707.8325
1478131200,741.84875,725.6925,744.01875,719.6325
1478217600,701.21875,741.84875,744.89375,673.73125
1478304000,702.175,701.21875,706.3,687.97375
1478390400,705.47875,702.175,706.42125,696.6625
1478476800,705.47125,705.47875,714.55875,699.865
1478563200,706.13375,705.47125,707.58875,700.03
1478649600,728.36125,706.13375,729.0725,701.9975
1478736000,719.2525,728.36125,738.985,717.07875
1478822400,714.57125,719.2525,719.34375,707.995
1478908800,715.7725,714.57125,718.2725,713.0675
1478995200,694.72125,715.7725,715.7725,693.5675
1479081600,704.62125,694.72125,704.65,686.0225
1479168000,711.39625,704.62125,713.0725,698.5175
1479254400,710.9275,711.39625,716.215,709.3275
1479340800,745.92625,710.9275,746.36375,710.6725
1479427200,738.665,745.92625,752.0375,731.9825
1479513600,748.8075,738.665,751.1375,737.915
1479600000,752.5525,748.8075,754.54625,740.13375
1479686400,730.365,752.5525,753.765,713.13
1479772800,734.84,730.365,738.62875,728.015
1479859200,745.97875,734.84,750.80125,734.55
1479945600,739.81875,745.97875,746.575,732.20875
1480032000,730.3125,739.81875,740.87625,727.9875
1480118400,737.4025,730.3125,738.51375,728.38125
1480204800,727.445,737.4025,738.155,724.1275
1480291200,731.9,727.445,735.405,727.43875
1480377600,731.12625,731.9,734.1425,729.4725
1480464000,731.64,731.12625,734.43375,728.60375
1480550400,744.1025,731.64,744.47,730.71125
1480636800,766.5925,744.1025,767.105,744.1025
1480723200,769.915,766.5925,778.1425,763.83875
1480809600,764.3575,769.915,770.12125,757.835
1480896000,760.1,764.3575,767.24125,759.91875
1480982400,754.82625,760.1,760.40625,745.6975
1481068800,758.35375,754.82625,759.89,751.95625
1481155200,763.23625,758.35375,768.31875,752.165
1481241600,766.8725,763.23625,771.42,762.7025
1481328000,773.2825,766.8725,773.3225,766.33
1481414400,765.9525,773.2825,775.08625,764.3675
1481500800,769.8275,765.9525,769.86375,763.31625
1481587200,774.38625,769.8275,788.48625,766.9025
1481673600,778.35625,774.38625,781.585,771.5475
1481760000,776.9825,778.35625,779.605,771.3925
1481846400,776.415,776.9825,778.2175,772.7675
1481932800,786.9725,776.415,790.83875,775.50125
1482019200,789.24625,786.9725,790.30375,785.57375
1482105600,791,789.24625,791.16,785.2375
1482192000,789.2325,791,792.2825,788.65625
1482278400,805.79625,789.2325,806.1975,788.44875
1482364800,842.63875,805.79625,842.96625,805.14875
1482451200,910.9325,842.63875,910.9325,842.17875
1482537600,910.2475,910.9325,918.94875,878.91
1482624000,870.13125,910.2475,916.55625,869.47
1482710400,905.45625,870.13125,909.84625,858.03625
1482796800,900.36625,905.45625,906.88875,893.62125
1482883200,948.89875,900.36625,949.80625,900.02625
1482969600,971.645,948.89875,982.86875,947.03
1483056000,954.84375,971.645,977.7925,949.61875
